polymer,1550.0000,1553.1496,1556.2992,1559.4488,1562.5984,1565.7480,1568.8976,1572.0472,1575.1969,1578.3465,1581.4961,1584.6457,1587.7953,1590.9449,1594.0945,1597.2441,1600.3937,1603.5433,1606.6929,1609.8425,1612.9921,1616.1417,1619.2913,1622.4409,1625.5906,1628.7402,1631.8898,1635.0394,1638.1890,1641.3386,1644.4882,1647.6378,1650.7874,1653.9370,1657.0866,1660.2362,1663.3858,1666.5354,1669.6850,1672.8346,1675.9843,1679.1339,1682.2835,1685.4331,1688.5827,1691.7323,1694.8819,1698.0315,1701.1811,1704.3307,1707.4803,1710.6299,1713.7795,1716.9291,1720.0787,1723.2283,1726.3780,1729.5276,1732.6772,1735.8268,1738.9764,1742.1260,1745.2756,1748.4252,1751.5748,1754.7244,1757.8740,1761.0236,1764.1732,1767.3228,1770.4724,1773.6220,1776.7717,1779.9213,1783.0709,1786.2205,1789.3701,1792.5197,1795.6693,1798.8189,1801.9685,1805.1181,1808.2677,1811.4173,1814.5669,1817.7165,1820.8661,1824.0157,1827.1654,1830.3150,1833.4646,1836.6142,1839.7638,1842.9134,1846.0630,1849.2126,1852.3622,1855.5118,1858.6614,1861.8110,1864.9606,1868.1102,1871.2598,1874.4094,1877.5591,1880.7087,1883.8583,1887.0079,1890.1575,1893.3071,1896.4567,1899.6063,1902.7559,1905.9055,1909.0551,1912.2047,1915.3543,1918.5039,1921.6535,1924.8031,1927.9528,1931.1024,1934.2520,1937.4016,1940.5512,1943.7008,1946.8504,1950.0000
HDPE,49737,49754,50290,51247,52492,53887,55299,56627,57802,58800,59631,60332,60948,61522,62082,62635,63163,63638,64023,64289,64426,64446,64384,64295,64238,64262,64398,64642,64956,65271,65495,65535,65310,64773,63917,62781,61441,59997,58546,57165,55884,54678,53455,52077,50371,48161,45304,41719,37409,32473,27102,21564,16165,11220,7003,3719,1475,270,0,477,1462,2702,3965,5071,5915,6472,6789,6969,7143,7443,7972,8786,9886,11212,12663,14109,15415,16464,17176,17517,17506,17205,16714,16148,15626,15252,15103,15226,15634,16316,17238,18358,19632,21025,22510,24073,25709,27416,29193,31033,32918,34820,36702,38518,40222,41770,43128,44272,45196,45910,46442,46830,47124,47380,47651,47986,48423,48985,49679,50490,51388,52324,53237,54056,54710,55130,55260,55057
HDPE,56670,56599,56685,56907,57236,57644,58108,58614,59159,59744,60374,61049,61760,62486,63191,63831,64357,64729,64919,64925,64770,64503,64193,63917,63746,63731,63890,64206,64621,65050,65388,65535,65405,64950,64163,63081,61778,60346,58879,57447,56076,54743,53364,51813,49933,47569,44596,40945,36625,31736,26462,21052,15798,10992,6894,3695,1497,298,0,423,1340,2504,3691,4725,5503,5998,6259,6389,6522,6796,7319,8157,9311,10724,12290,13868,15310,16482,17288,17682,17677,17337,16769,16106,15482,15021,14817,14924,15359,16101,17105,18311,19659,21099,22598,24143,25737,27395,29133,30961,32877,34857,36865,38844,40735,42474,44011,45312,46365,47184,47806,48285,48688,49082,49531,50081,50762,51583,52530,53573,54667,55756,56786,57698,58444,58980,59275,59307
HDPE,54962,54908,55038,55325,55737,56242,56810,57423,58071,58751,59463,60206,60971,61736,62469,63127,63668,64054,64263,64294,64173,63951,63695,63480,63374,63427,63653,64032,64505,64982,65360,65535,65421,64968,64170,63062,61719,60235,58706,57205,55767,54371,52945,51365,49481,47142,44219,40643,36415,31625,26447,21121,15927,11153,7058,3835,1594,344,0,395,1310,2509,3766,4901,5801,6424,6803,7024,7208,7482,7954,8691,9706,10958,12355,13776,15087,16165,16919,17301,17314,17013,16492,15867,15267,14808,14582,14651,15037,15732,16701,17891,19249,20722,22273,23878,25528,27224,28970,30771,32620,34499,36379,38217,39967,41582,43023,44264,45295,46128,46791,47328,47791,48235,48713,49264,49917,50680,51547,52493,53483,54470,55404,56234,56911,57396,57654,57663
HDPE,54406,54428,54691,55153,55762,56460,57199,57939,58659,59352,60022,60677,61322,61955,62560,63110,63574,63920,64126,64187,64121,63967,63783,63632,63575,63654,63884,64243,64677,65102,65420,65535,65369,64877,64058,62949,61625,60177,58697,57252,55867,54516,53117,51544,49645,47267,44288,40644,36347,31496,26272,20921,15728,10978,6923,3749,1554,336,0,373,1235,2351,3503,4522,5306,5826,6124,6295,6461,6749,7260,8053,9134,10450,11905,13372,14714,15811,16573,16955,16966,16661,16136,15508,14903,14437,14201,14255,14624,15299,16247,17421,18766,20232,21781,23387,25040,26738,28485,30284,32130,34009,35893,37747,39525,41180,42670,43962,45038,45897,46558,47056,47441,47771,48107,48504,49010,49655,50450,51386,52434,53544,54655,55694,56588,57269,57677,57771
HDPE,54952,54750,54800,55070,55520,56106,56788,57533,58315,59120,59934,60747,61543,62299,62984,63565,64008,64288,64396,64344,64166,63917,63666,63482,63423,63527,63796,64197,64666,65111,65432,65535,65350,64845,64028,62952,61697,60359,59024,57752,56553,55382,54140,52685,50850,48478,45446,41694,37248,32221,26809,21278,15923,11043,6895,3670,1464,274,0,464,1443,2696,4001,5185,6143,6841,7315,7654,7976,8401,9027,9912,11061,12425,13913,15402,16765,17884,18674,19093,19146,18887,18403,17806,17217,16746,16482,16488,16794,17399,18282,19405,20724,22199,23796,25490,27269,29123,31048,33034,35066,37118,39153,41127,42991,44695,46197,47467,48488,49266,49822,50197,50445,50630,50817,51066,51428,51937,52606,53427,54368,55378,56389,57323,58100,58643,58888,58787
HDPE,49936,49856,50364,51354,52686,54203,55761,57235,58540,59635,60514,61205,61754,62208,62607,62974,63314,63614,63855,64019,64097,64099,64052,63997,63980,64042,64207,64473,64806,65148,65419,65535,65421,65030,64347,63396,62235,60943,59603,58277,56994,55730,54412,52915,51089,48778,45853,42237,37931,33026,27696,22189,16797,11822,7534,4141,1761,410,0,360,1264,2462,3723,4859,5756,6377,6762,7010,7254,7632,8257,9197,10456,11980,13657,15345,16889,18148,19019,19450,19450,19084,18460,17715,16992,16423,16111,16118,16469,17150,18118,19317,20687,22177,23751,25391,27095,28867,30716,32641,34629,36650,38657,40592,42392,43998,45367,46474,47320,47932,48358,48663,48916,49187,49530,49986,50569,51273,52071,52920,53767,54555,55228,55739,56046,56119,55936,55485
LDPE,51005,50214,49345,48517,47877,47574,47725,48397,49589,51228,53182,55282,57345,59207,60742,61885,62632,63037,63194,63219,63223,63296,63490,63811,64229,64683,65098,65401,65535,65468,65195,64736,64124,63396,62583,61699,60738,59677,58475,57084,55458,53553,51338,48795,45917,42706,39176,35351,31268,26984,22581,18168,13886,9899,6386,3519,1445,262,0,606,1949,3830,5998,8194,10178,11765,12854,13440,13609,13524,13390,13416,13775,14571,15815,17426,19237,21029,22571,23656,24145,23988,23239,22042,20614,19199,18037,17317,17154,17570,18502,19818,21344,22907,24365,25631,26691,27599,28459,29404,30558,32008,33787,35855,38111,40405,42564,44425,45864,46813,47275,47320,47075,46695,46341,46155,46236,46629,47327,48272,49372,50518,51600,52519,53197,53581,53636,53342
LDPE,48410,47068,45481,43835,42367,41323,40916,41287,42485,44451,47036,50018,53143,56154,58835,61031,62663,63729,64293,64464,64371,64142,63884,63675,63559,63553,63649,63833,64082,64375,64692,65006,65283,65478,65535,65387,64969,64228,63127,61659,59847,57737,55388,52859,50193,47401,44462,41322,37912,34168,30057,25603,20900,16123,11511,7345,3910,1451,131,0,979,2868,5368,8130,10801,13087,14793,15849,16322,16388,16300,16329,16713,17605,19042,20934,23083,25218,27048,28316,28850,28599,27639,26166,24454,22814,21531,20820,20791,21435,22636,24201,25902,27531,28934,30048,30903,31614,32346,33278,34551,36238,38316,40669,43105,45388,47286,48612,49264,49244,48657,47693,46595,45608,44943,44740,45043,45805,46899,48148,49362,50373,51061,51368,51297,50898,50242,49397
LDPE,49854,48883,47705,46495,45471,44850,44813,45460,46796,48723,51060,53565,55985,58089,59710,60765,61267,61312,61062,60703,60419,60353,60586,61129,61926,62868,63821,64650,65244,65535,65504,65180,64626,63925,63156,62381,61630,60899,60148,59310,58303,57040,55440,53435,50979,48044,44626,40744,36444,31802,26923,21950,17057,12440,8308,4862,2267,634,0,310,1428,3140,5187,7295,9218,10770,11853,12471,12723,12781,12857,13157,13842,14993,16590,18515,20566,22497,24058,25045,25334,24910,23871,22408,20782,19271,18128,17539,17595,18281,19488,21039,22727,24360,25793,26961,27879,28641,29388,30279,31447,32974,34866,37047,39375,41667,43730,45403,46583,47245,47443,47302,46987,46677,46527,46642,47060,47754,48637,49585,50468,51170,51614,51770,51653,51312,50812,50209
LDPE,36346,35451,34803,34508,34686,35447,36856,38910,41527,44551,47770,50946,53853,56308,58202,59510,60292,60674,60824,60914,61092,61452,62023,62769,63601,64400,65045,65441,65535,65326,64864,64234,63535,62854,62246,61719,61228,60683,59963,58936,57486,55526,53020,49975,46450,42533,38334,33966,29536,25136,20848,16745,12900,9392,6311,3751,1804,541,0,165,964,2266,3894,5643,7312,8732,9793,10459,10776,10857,10865,10974,11337,12053,13146,14553,16137,17709,19062,20010,20425,20258,19556,18452,17140,15845,14782,14119,13951,14285,15048,16102,17282,18424,19406,20169,20727,21165,21616,22230,23145,24448,26158,28216,30492,32805,34955,36759,38077,38845,39073,38851,38326,37677,37082,36694,36614,36880,37469,38305,39278,40260,41132,41790,42158,42189,41857,41150
